;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,Sucrose\FV230613_CLS,FINAL FILTER TRAIN 2 OUTLET VALVE CLOSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230613_AOI.HMI_Closed,A,,,,,,
D,Sucrose\FV230613_LL,FINAL FILTER TRAIN 2 OUTLET AUTOMATIC VALVE LOWER LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230613_AOI.HMI_LSL_MO,A,,,,,,
D,Sucrose\FV230613_LL_OPN,FINAL FILTER TRAIN 2 OUTLET AUTOMATIC VALVE LOWER LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230613_AOI.DO_LSL_Energize,A,,,,,,
D,Sucrose\FV230613_MM,FINAL FILTER TRAIN 2 OUTLET AUTOMATIC VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230613_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV230613_MO,FV230613 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV230613_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV230613_OPN,FINAL FILTER TRAIN 2 OUTLET VALVE OPEN,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230613_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV230613_UL,FINAL FILTER TRAIN 2 OUTLET AUTOMATIC VALVE UPPER LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230613_AOI.HMI_USL_MO,A,,,,,,
D,Sucrose\FV230613_UL_OPN,FINAL FILTER TRAIN 2 OUTLET AUTOMATIC VALVE UPPER LIFT MANUAL ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV230613_AOI.DO_USL_Energize,A,,,,,,
D,Sucrose\FV610001,CIP RINSE RECOVERY TANK OUTLET VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610001_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610001_MM,FV610001 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610001_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610001_MO,FV610001 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610001_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610001_OPN,FV610001 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610001_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610002,CIP CAUSTIC TANK OUTLET VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610002_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610002_MM,FV610002 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610002_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610002_MO,FV610002 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610002_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610002_OPN,FV61002 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610002_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610003,CIP SANITIZER TANK OUTLET VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610003_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610003_MM,FV610003 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610003_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610003_MO,FV610003 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610003_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610003_OPN,FV610003 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610003_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610004,CIP SUPPLY LOW POINT DRAIN VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610004_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610004_MM,FV610004 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610004_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610004_MO,FV610004 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610004_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610004_OPN,FV610004 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610004_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610005,CIP SUPPLY CLOSED LOOP/FORWARD FLOW VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610005_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610005_MM,FV610005 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610005_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610005_MO,FV610005 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610005_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610005_OPN,FV610005 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610005_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610006,CIP SUPPLY TO RECEIVING VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610006_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610006_MM,FV610006 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610006_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610006_MO,FV610006 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610006_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610006_OPN,FV610006 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610006_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610007,CIP SUPPLY TO FILTRATION SKID VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610007_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610007_MM,FV610007 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610007_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610007_MO,FV610007 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610007_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610007_OPN,FV610007 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610007_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV610100,CIP SUPPLY VALVE TO SOLENOID VALVE MANIFOLD,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV610100_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV610100_MM,FV610100 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610100_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV610100_MO,FV610100 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610100_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV610100_OPN,FV610100 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV610100_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV620001,CIP RETURN TO CIP RINSE RECOVERY TANK/DRAIN VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620001_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV620001_MM,FV620001 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620001_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV620001_MO,FV610100 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620001_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV620001_OPN,FV620001 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620001_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV620002,CIP RETURN TO CIP RINSE RECOVERY TANK/CIP CAUSTIC TANK VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620002_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV620002_MM,FV620002 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620002_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV620002_MO,FV620002 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620002_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV620002_OPN,FV620002 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620002_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV620003,CIP RETURN TO CIP CAUSTIC TANK/CIP SANITIZER TANK VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620003_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV620003_MM,FV62003 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620003_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV620003_MO,FV620003 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620003_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV620003_OPN,FV620003 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV620003_AOI.HMI_Opened,A,,,,,,
D,sucrose\fv621001,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621001_AOI.DO_Energize,A,,,,,,
D,sucrose\fv621001_MM,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621001_AOI.HMI_MM,A,,,,,,
D,sucrose\fv621001_MO,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621001_AOI.HMI_MO,A,,,,,,
D,sucrose\fv621001_OPN,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621001_AOI.HMI_Opened,A,,,,,,
D,sucrose\fv621002,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621002_AOI.DO_Energize,A,,,,,,
D,sucrose\fv621002_MM,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621002_AOI.HMI_MM,A,,,,,,
D,sucrose\fv621002_MO,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621002_AOI.HMI_MO,A,,,,,,
D,sucrose\fv621002_Opn,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621002_AOI.HMI_Opened,A,,,,,,
D,sucrose\fv621003,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621003_AOI.DO_Energize,A,,,,,,
D,sucrose\fv621003_MM,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621003_AOI.HMI_MM,A,,,,,,
D,sucrose\fv621003_MO,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621003_AOI.HMI_MO,A,,,,,,
D,sucrose\fv621003_Opn,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV621003_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV650101,CAUSTIC SUPPLY VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV650101_AOI.DO_Energized,A,,,,,,
D,Sucrose\FV650101_MM,FV650101 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV650101_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV650101_MO,FV650101 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV650101_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV650101_OPN,FV650101 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV650101_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV670101,SANITIZER SUPPLY VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV670101_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV670101_MM,FV670101 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV670101_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV670101_MO,FV670101 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV670101_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV670101_OPN,FV670101 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV670101_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740101,CIP STEAM SHUT-OFF VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV740101_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV740101_MM,FV740101 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV740101_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740101_MO,FV740101 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV740101_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740101_OPN,FV740101 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV740101_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740201,CIP Hot Water Steam SHUT-OFF Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE_CIP,FV740201_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV740201_MM,FV740201 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV740201_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740201_MO,FV740201 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV740201_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740201_OPN,FV740201 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose_CIP,FV740201_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740301,SIP Supply Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV740301_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV740301_MM,FV740301 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740301_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740301_MO,FV740301 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740301_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740301_OPN,FV740301 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740301_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740401,SIP SUPPLY VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV740401_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740401_MM,SIP SUPPLY VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740401_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740401_MO,FV740401 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740401_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740501,SIP SUPPLY TO PRE FILTER TRAIN 1 VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV740501_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740501_MM,SIP SUPPLY TO PRE FILTER TRAIN 1 VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740501_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740501_MO,FV740501 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740501_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740502,SIP SUPPLY TO FINAL FILTER TRAIN 1 VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV740502_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740502_MM,SIP SUPPLY TO FINAL FILTER TRAIN 1 VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740502_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740502_MO,FV740502 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740502_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740601,SIP SUPPLY TO PRE FILTER TRAIN 2 VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV740601_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740601_MM,SIP SUPPLY TO PRE FILTER TRAIN 2 VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740601_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740601_MO,FV740601 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740601_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV740602,SIP SUPPLY TO FINAL FILTER TRAIN 2 VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV740602_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV740602_MM,SIP SUPPLY TO FINAL FILTER TRAIN 2 VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740602_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV740602_MO,FV740602 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV740602_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750301_OPN,FV750301 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750301_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750501,TRP-75-05-01 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750501_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750501_MM,TRP-75-05-01 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750501_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750501_MO,FV750501 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750501_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750502,TRP-75-05-02 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750502_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750502_MM,TRP-75-05-02 ISOLATION VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750502_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750502_MO,FV750502 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750502_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750503,TRP-75-05-03 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750503_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750503_MM,TRP-75-05-03 ISOLATION VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750503_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750503_MO,FV750503 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750503_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750504,TRP-75-05-04 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750504_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750504_MM,TRP-75-05-04 ISOLATION VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750504_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750504_MO,FV750504 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750504_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750601,TRP-75-06-01 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750601_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750601_MM,TRP-75-06-01 ISOLATION VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750601_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750601_MO,FV750601 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750601_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750602,TRP-75-06-02 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750602_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750602_MM,TRP-75-06-02 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750602_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750602_MO,FV750602 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750602_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750603,TRP-75-06-03 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750603_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750603_MM,TRP-75-06-03 ISOLATION VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750603_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750603_MO,FV750603 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750603_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV750604,TRP-75-06-04 ISOLATION VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV750604_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV750604_MM,TRP-75-06-04 ISOLATION VALVE MANUAL MODE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750604_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV750604_MO,FV750604 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750604_AOI.HMI_MO,A,,,,,,
D,sucrose\fv750604_opn,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV750604_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV751101,Sucrose Tank 1 Blanketing Steam Trap Isolation Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV751101_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV751101_MM,FV751101 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751101_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV751101_MO,FV751101 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751101_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV751101_OPN,FV751101 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751101_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV751201,Sucrose Tank 2 Blanketing Steam Trap Isolation Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV751201_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV751201_MM,FV751201 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751201_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV751201_MO,FV751201 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751201_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV751201_OPN,FV751201 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751201_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV751301,Sucrose Tank 3 Blanketing Steam Trap Isolation Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV751301_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV751301_MM,FV751301 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751301_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV751301_MO,FV751301 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751301_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV751301_OPN,FV751301 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751301_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV751401,Tank Blanketing Steam Trap Isolation Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV751401_AOI.DO_Energize,A,,,,,,
D,Sucrose\FV751401_MM,FV751401 Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751401_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV751401_MO,FV751401 Valve Manual ON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751401_AOI.HMI_MO,A,,,,,,
D,Sucrose\FV751401_OPN,FV751401 Discrete Valve Energize,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV751401_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV911101,Sucrose Tank 1 SHUT-OFF VALVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV911101_AOI.HMI_Opened,A,,,,,,
D,Sucrose\FV911101_MM,Sucrose Tank 1 SHUT-OFF Valve Manual Mode,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,FV911101_AOI.HMI_MM,A,,,,,,
D,Sucrose\FV911201,Sucrose Tank 2 SHUT-OFF Valve,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,FV911201_AOI.HMI_Opened,A,,,,,,
